38.394487	27.047324
38.394350	27.051563
38.384288	27.061420
38.379348	27.059855
38.395920	27.060755
38.385291	27.058423
38.387731	27.043448
38.395202	27.040386
38.389464	27.038133
38.392955	27.043697
38.389016	27.049772
38.390719	27.057954
38.384196	27.057411
38.381880 	27.057068
38.382969	27.054162
